"Path","Length","SourceMD5","SHA256"
"sp\fuelplnt\weapons.cod","22020096","13EC2412B002BD0676614B5DB97702E5","18A45ACC8E6D88949BC17E33B84FE32FF1BE9B1A0431B23520A23579F15991C0"
"sp\fuelplnt\whbz.cod","1638400","2BF528C2D573A4E8CF342C275691D570","3BAA4AA6ACF4BE526D3C2D9C88C6108CCB693CCB54D0C2BE8CEAF31A13D219D0"
"sp\fuelplnt\wrhs.cod","3735552","119DB2C3FF80E82236A429DB536F6F6B","639431667B720C51AF51F0F63FD101BD0C362F1F8460A3F8852C1DFA9D12130F"
"sp\fuelplnt\zn01.cod","8585216","BFEE01EFCBAF3FEE839AF571DB62230D","8EC8C0A26CB3D950CE0C3E3FA6FF7311969BBD7C5287704331119FBDAEB5DA36"
"sp\fuelplnt\zn02.cod","4980736","25E5BF7FAA8AD923DDD6A002C6F938B8","66B5755A9A761980343CDF14E34C9F0CC82BAC7821B3B6562A7FED4420051104"
"sp\fuelplnt\zn03.cod","4128768","43210C2E41282344A29158026114F736","8A91896AE642FDCC87638115F2F8C0048144600EAD001E76F89BE5AE09ADEF54"
"sp\fuelplnt\zn04.cod","1638400","B4AD4CE96EB1EE5B498D447E0FC408DC","0BC79A9C171C7759AA4FEC52DC822DA4EBA132AC7C044EB4D423E1719C18419A"
"sp\fuelplnt\zn05.cod","5439488","B7205EB05CE6B25B17EF7DDA513DD123","285F6766CB15104E14553079C43152ADF3ABD66691D939064C57FABC34A50807"
"sp\fuelplnt\zn06.cod","2883584","21A907BB02BA89BC139393EA224C2954","7CC6E06C27CCE28368C11D290D812ACD4327F353049A3786CC1E2DCBFCFB4674"
"sp\global.cod","8126464","9D6B7B901B8D1A3A9277774C802CB125","B71FDF09A39B635D0B33EC29A281A5D5713DF219A800FAED7925E8B1FB9C67DC"
"sp\global.wbk","121110528","9837A317E6CBF47F6D94230A76C92AB7","3EBAAE496B549079D44B586CAB1D308F1427D0300E865D2B2367EE0E0F0EBCA7"
"sp\hostage\chars.cod","29294592","9FFB7201D19153DA7C4D3434CA3ED6F3","1306614F333E4182A6BCEDFFC119F074331AD5B9B01279C43B35AE7513E8F57C"
"sp\hostage\chars2.cod","32768","93957F83640011CCC64616E5A2390D5F","0452DE2C2B0097FDC465BB95B3E7C199732D532F9BE84D1BBD9EC6E7C4A239D2"
"sp\hostage\dyn1.cod","5242880","748CE16FBE01FB30DED9300825180C98","37924F6DC79C1DC23ED1DE84FA3955000CA6447B61CD4346E9534E4F8433DB8E"
"sp\hostage\dyn3.cod","6553600","D76B2D15310A88B1480D855B62004DB8","0E8518901D13CD4FD76AE6203AF0CEBF03A432F544C2E054E9D1A6D3BB7E5511"
"sp\hostage\dyn4.cod","4718592","A43782E3959A3AF63187CB2F6D289390","EB13DEF6342E5BB41D484AFB29744AE41A23C451663DB1C1F807C19B8974D8E8"
"sp\hostage\fill.cod","131072","663CC7701B7D35E1DA7BBA26240D90E7","20137B6E360102DE519AD7478F7058C4FB154C0D4EABC336A39F2592B8E0F63B"
"sp\hostage\fx.cod","5963776","48154A4E31A7175748F3FF026748EB66","842EAF2FA9ACE30BE7472BB27EC833F80032F5F3D0F6F9117540331751AABE99"
"sp\hostage\hostage.cod","34013184","9098C5943A7071C60B6DFF571F9125A1","56BF2B22E5BF7A4F218F35F271F2B0EF25D27DF8181F7D11A07FC7D11326461B"
"sp\hostage\hostage.dll","2265088","85DB4CA168E3C1A82EE00EA3B861AA2D","0BB88A229D221031EA77A9B30B8EC8FD000CDBF1E057FDA8E46A41D65FD6829B"
"sp\hostage\hostage.wbk","33619968","1170E10B01EB5529A48B6D1C517948B6","6858D56B88BD072DED374048D562673CA7744C0BBCF4F2800C08B04A2E95E973"
"sp\hostage\weapons.cod","20447232","39925FFEFAD5B12CA412D0191EC563E1","1E1C6873F0099CEF59EFDE3D7CFB96215B2A8AB65FD2E017C7F8EA32F6590BF9"
"sp\hostage\zn01.cod","6488064","4FD08E4ED38E27FCE6368E00E511A79E","E7835812807B9D93CB6D30C976C6FD580FDD2162A23911510448A928FEF3CD1A"
"sp\hostage\zn02.cod","4653056","F02715BB67B4C23F4F7CEFB38B024685","FD4DFF521B91F0146556C4369210E3686A68A9DE0F5B615F4F20290F9ECF4F9B"
"sp\hostage\zn03.cod","6881280","74BFA9ABE1A05E14440713FF8A6FF2E5","C4432A88A2146D5817176BBCA8C3F9EAE5BB7533748345CB019A9964EC7010BE"
"sp\hostage\zn04.cod","7733248","A58026F1C46F4F4DE7F664A9C80ABF62","EDAAD24F1F85A5A7376076714A25FB644EAFC3B23D9F080BCB68A4CB0582657D"
"sp\hostage\zn05.cod","5308416","1FE3B2E7DDD9011E2750CE06C507329A","A7CD69D9383D0B0618A0CFFCB3B6903EA09A8BAD2D42AF5EB6751F20E9EAFCB2"
"sp\hostage\zn06.cod","5242880","46A27BD94A8F687CBAFD93A599567ADB","AC7E9D1FBCCD8962B796C62C7884F3A42B31F6E495DD43B4B2D39CAA17C0E23D"
"sp\hostage\zn07.cod","4980736","7E978F907373F4857F609B3924180FF5","453E89C88755B2CF91D0813CDE9FDA6663152B3912BD6F6C8E6ACFDE9744BE10"
"sp\hostage\zn08.cod","7733248","DCC13CC86EAC6DCDDF3F93DCD26C8131","92CB7F4B2C1FC28CAD4CA488101A48D609F79D0828632FEC5185F3BF338F258A"
"sp\hostage\zn09.cod","9830400","367AE2C7C12D1C5619B4AE723B38DC8F","0D9705A745A4DE5B67FA3E8BB5F572193876C97DF62E90FF1EFBF2C1D16536F0"
"sp\hostage\zn10.cod","10092544","AC9AF61EA490E3636B6523D7DE6FA26C","9EF279321596356A2311DB2CB0D25363CC8BC40B9572FCD63F845F2A775778C4"
"sp\hostage\zn12.cod","11337728","9DFF0603F5AF4A468859F3F3745AE671","C29714CA90414F3DF303590328593CE40A7B1D485FCBF6D17FF414102ADCC3D2"
"sp\hostage\zn13.cod","13500416","B8DAFE01D90A5EA7452375DD40337DCB","6486444A6AD8CB504B9C5BDA37646A09203E794714DE611555931292C8B1AF5F"
"sp\island\chars.cod","26607616","C135313AF20649657B7FF4E83FE2887C","4F849F4379B393421BE4AD31C7E5F0F4D25105F2524247BBA5ABCE53CCC89019"
"sp\island\filler\znfiller.cod","98304","F00EA801D63F17620CBB56FD0E50B00A","E3F597F97CD70320C331DD3D20B138969392EA24F722929D2FAE75C921C20E3D"
"sp\island\fx.cod","5963776","5F3B7C23ED3EA712F0FA51724FC4BDA8","6D8913F86FA4A980F0395B649A2BF5F27BFFB42FA7FFAB70789737D9B0B6B631"
"sp\island\i_opel.cod","4784128","EFDE56B8987B20412F1EE41C9B4573BE","EDE945AFCE12CE98744113C3A6FB164494D98013E7FD94545ACADB19642EF572"
"sp\island\i_sdk.cod","4849664","746D9D8FF9988BC6EAAB7A65FA37E8B7","D50A8C69C418BB3449EC84DA7039BEDE0E54E103A75ACEC678407689F0F53EFF"
"sp\island\island.cod","22544384","85B8EFA5E48830C7C31FF9B04D17DADF","254D715DC807B01E96DBCE52BAD85803B48B075E15C9206F049E483D7ACFCA5B"
"sp\island\island.dll","2330624","195800A23A6708B36662FFCD0AA8BB16","679A5B58552ABCE1F8EDD80499A56F1CA4480E285734DC2719528400D8CD4A35"
"sp\island\island.wbk","42401792","DD5CEF7373F286D4FBA84DA4EC8590DB","1E01A8517F9F7008A394E1292D010609A64002DAA9DB6D808B18B94C940240AB"
"sp\island\spnin1.cod","655360","51A208012C969B22C474BFA7C660076E","5329ACEB014D95546A671B2EEBA5BB5316DB708CC55982C3AA12EC0F46365D75"
"sp\island\spnin2.cod","1441792","3255DB88E77B7B7160179B433FBA12A4","EDC1840A523EF2EC6BDC1DAE714D16E17460270AB02C63113475D3E02AB8CECF"
"sp\island\spnin3.cod","1572864","2AB87DD5B3978C9EFC0E7ED225D2E65A","38D735B23144774E64149F4AB9C3ED2C0F51F01DD0A6EE4522ECFF94F5A496F5"
"sp\island\spnin4.cod","983040","64286B3EA7A7C5FA4869CD9F97A20F97","5C51F1DB62931C207B583A58595C9A362D9209FB25664DD97AF5C4BAE85571DF"
"sp\island\spnot1.cod","1900544","19A76D5D49743D0206FBDA405DD6D49C","053715D10F87AAEED4D886E44AC8418CD716C1F96203617EE8069C9C063E0A2C"
"sp\island\spnot2.cod","196608","E3FF71B205AC1EC54C6601B4C38A5A1D","BF0B907D6C40E48D9F649B44300EABBC889254D3E71A02DEF436B6AB9F837C6B"
"sp\island\spnot3.cod","589824","1F1AA5838D9D2BA4D011DAF8E21B5A58","7200C061EA698E091C60F448026020320524C64379DD34AC8DB5A74A0ADE4DE1"
"sp\island\spnot4.cod","1376256","2BC785B3ABF25F04B7DDA9B11504F928","D500C42B6FB0C97B9F5DC71992B1117A5BC61369C921780364D6678270B81D8B"
"sp\island\sttree.cod","98304","E6A6D37ECD6EE501C44D362C448BAE27","992E906238D51E4B56446D8144F2C0FD57471525F9B98DEB5AC0EDF4ECFD36BB"
"sp\island\weapon.cod","20643840","388220460125594C03356F58CC7EAE04","A42CE3EF94AE181EC66661BFC639D00602B6353F0C5FD57AE218731DF521F406"
"sp\island\z1\zn01a.cod","1245184","9E3307165A15B375927E5C1ED771B442","6BA0576FB7D34BBFBC68C8F16058889D4F9C30579792966484FF95307ADB81A8"
"sp\island\z1\zn01b.cod","5046272","5B49C2A59AC22E18E2251A711A68A45A","2A87BD3F7322BC99DA2FC0130300BAAC49C80D603C484BEB51F89EB79B29617B"
"sp\island\z1\zn01c.cod","8192000","1AAD80E21E0914D1E7227575DE4E0132","959079E6AE5ABA980A53209E0A0C2F2DBFDE444565FF26206EC91DB2A69CB35B"
"sp\island\z2\zn02ab.cod","4849664","782491241D5895DE4FC757D2AC9B629B","838EBE50FE0352737933761F97F9269FB0AEE8B26E3AC2462EBA838F69EE2557"
"sp\island\z2\zn02ba.cod","4128768","F8650AE30BC52DEE79A52D7FD2C16DE9","9C64F8FD3DBD31673A4E1FC24BFCA3F27198BAB3E790FEB0F52A57F914954157"
"sp\island\z2\zn02bb.cod","16449536","B90C0149386784C5E2B3D2DE046C1CCE","9EB54D6772A2DB12E853535C9323112172F93DD5C055D821DD5891314FD330B3"
"sp\island\z2\zn02bc.cod","7536640","8EB34A236403BE63162DD820C639D270","0D1A401888CAE0A942728C94619B0018C62084B3BE0A28E52A2A04E8B5D8FE0D"
"sp\island\z2\zn02bd.cod","4063232","2FD80E4A19349AF7FE42C814F4929F96","239E472522A13BDD36E3EE44D773E01DA1E6847D2CA4921450C709DFF637A5AC"
"sp\island\z2\zn02d.cod","6946816","7F149942C377D01A6F1F103539C966F9","C723E56A12E0A40D63CC9AFC6B12DBECDC1AB86DE2675D82FA959F1E8EF83703"
"sp\island\z2\zn02e.cod","17367040","E3FB3AC9F51E6C45688E4AAA94FBA0EF","49F34EE57443BFF403E705BD4D32DA5D5A666C6244B08D49D1284511F3DDAE1B"
"sp\island\z4\zn04a.cod","7929856","6A58FBA9EFA00C2FA66DEBEE35A5684B","C696DB5ACCCF72A1A09C5581C01A7356A12C7ABA56680ADE186A1C8DFB941C88"
"sp\island\z4\zn04b.cod","9895936","F8EE708BF5814FEA4B5FD4359A95BA64","1C5B4E234F7C6A78E02EF6011B59F141C715B987C7354F9D3937D9195777EEEE"
"sp\island\z5\zn05a.cod","9175040","F530AFEEEF4FF23BE2E27A5DFB57DAA3","0EA9825C44112CAF876D3128BEA8B4450DC4BD8D2655333A3C3B685721DE39BA"
"sp\island\z5\zn05b.cod","7667712","B376A28339F44C5D7CE26E1CA8482398","7A06BDFF6476DADCDBB81D60D4CFE603070C46CDF10349C52CEC4F43D653CC8E"
"sp\island\z5\zn05c.cod","5832704","573698FB0277BE8AF830CA9D6D9EF77D","B766CA7940A5D0D54862B3A9094F972FD5E41B561275B57F82676A762C01E634"
"sp\island\z5\zn05e.cod","3014656","863FA0AADBE4D504D9549ACE16CD92E7","5E15F60DA8476F29F8BC263A26DB9F11C4B5764EE51638CFFF54528A25CAE1A0"
"sp\island\z5\zn05f.cod","7929856","D3F2ABB967C027CC0CE919E328858473","BCEE566F3C9CBC6248AFD9C25155C5BA9128C6C164F979578B01F227DB2F4752"
"sp\island\zn03a.cod","1835008","27371A0BCF7A3CBC3806CC08AD187ACA","9BFA77346973A60A85AC598A4E7A295F8E75AC72E404754D6E4F54138790C160"
"sp\island\zn03b.cod","7667712","116DF1EF786620A72C7EF2C21336A5A3","96FCEDB52DEFBD762C420F74CECEFF85662B0C530F2648DB88E98B8DD141A435"
"sp\island\zn06a.cod","13303808","D9DBB05F2E969B1C3D0D57774B3D67EC","3A2D16660842C1EF0F29ADA570FB9C50C15D51BE89998AC67696F0F51047CEB5"
"sp\island\zn06b.cod","14483456","00CDFFF52060908DB2AA997CE1EB4DA3","CD8D3E2FE975690BA3063FFBF7FA23FBDCC2AC00A9FD8F10DB11C5C99C09B725"
"sp\island\zn07a.cod","10027008","5E94B602DBC72AB15D4ED0D67C88948E","D72DC300FC5A70BE7F2BA4C22105AC3A5FB570CC213B6BECED728D1F97F583FE"
"sp\island\zn07b.cod","2686976","A9D821513901C15105B32ADCE3F263CD","CDB3826BB16F1BA44C40F468BD9C78C4F8099F5BA760ADF2E5B37F4B6CDE20F0"
"sp\laison\chars.cod","28770304","0FF6250C9DB4B44DF7DE9AF1DD08E940","C25AE30BEF70BBD8567E778C33B3942C8572F1A26A7D430B202EEEBDA500AD1F"
"sp\laison\fx.cod","4259840","2968B98A89278CB2364B628633AAA817","9117D77E86E93B38AB76BC83E3C9991C196BC7B98E317FE697D8EC734E9E9A1C"
"sp\laison\laison.cod","30670848","03824AE573DC55FA0737811684B23132","833DE3D3873709F92E3EE9D84180C86F8B6C10095C2E454C51F4DF19E99D393F"
"sp\laison\laison.dll","2265088","CE0C3B7721B11486C1443E300B5C429C","CBB29C149839DBD9787D8ACF9BEEB2B802E9298212CDFA821CFD6621A31E7DE3"
"sp\laison\laison.wbk","27394048","A863E8D8BD79357F4EBF3A163DBF6A50","BD528B0B216730218E68992B371F34B353361F8BFDA58B14A9B04E8EA2956B11"
"sp\laison\spaks\zn04h.cod","3604480","D39EA9DF6501896BF71E36758DC95DDF","AF57B1C0E7E4D62CBD4097CCEF8EB0EA5526B16687698E663C9373B0B0BADCDA"
"sp\laison\spaks\zn12h.cod","4194304","DEC077FECA802931BDCF5FCA0AECC04D","2CE45FEB8A54A4142536C642297DBF08ABE45CEFC435EBF117826BB57ABC7951"
"sp\laison\vehicles.cod","8192000","57258FC6B8E8F7BF16CC060750A3A5D5","1CD52C39BDA88D974A68F5D046CEB306C251B7E4006588206707E8484B193190"
"sp\laison\weapons.cod","21037056","0E037ECB234037EAA6A45F721EBAA066","D0637A28A4198D41FD415E711866C8B9AB161F5047D27881F619E07A9A937A23"
"sp\laison\zn01.cod","2883584","A94B3E5B2F42606F0C5D87C6155E7201","AF8836793713E18EFDB08FABBC1A45F7CAFEA374B7AFDF6BE40EABF5A2EE644C"
"sp\laison\zn02.cod","1703936","655FE8469ADB3F21CFB227E5F117A12E","1DD15794F919675A76A532AB33586A417154DBF28280FF73E6C09A89D82606F0"
"sp\laison\zn03.cod","2228224","D29D6AAA1A97983A2E542E82287CF1C7","A070CBA45755C0FAF2DFD95909672FEAC2C0359BE0B9151C1BE1AD280676A9AD"
"sp\laison\zn04.cod","10289152","BB18CAE09D1E8DA3C47616A7BB6CA4AA","0C0B306C84BEBF8802766A5D16481028AB6A016C3A4786EF443D12ADED599771"
"sp\laison\zn05.cod","2359296","A1CE59CBDA652D63A229701B4C4CA45C","38DA14E7698B91BB02FBB4E1FBFB37FEE5646564023A724D92C267E85FD385CC"
"sp\laison\zn06.cod","589824","EB94A53C1AC4A894A80B78A0C8B783FC","B77333D2576E04BA1CECF0AD45D5ECA8C56ED8A07D611B5A57B43061AFDB5D13"
"sp\laison\zn07.cod","4653056","BD58FF9C90E445267F246BC0A6ED8037","ADCBCE5FD25934D6E9ABA3725563095AA6FD692A0B63E2C2E43C1D03D7018D42"
"sp\laison\zn08.cod","1638400","62FB58341AA99F4A762A54C0676E7F16","7C2ED1680200604906DA01E6C8C976E8A864C573016B8EA8BC74A85BE80586FE"
"sp\laison\zn09.cod","524288","9954D8615C13D9F8FD4BF37CF15A9C7C","C4A703DD08083D8693B09434FC6759C559F25C72B45C613CD8A98F6250EAC005"
"sp\laison\zn10.cod","10354688","D9A1169CFA82A553B7056804763B9904","8F297C2EAA81D0B2E12FB0A48FF5C5A6D6C59FED09019EFBB5844B1E7D3F9D21"
"sp\laison\zn11.cod","1310720","F52FEC8E6D3C6137EC78EA5BB6A20DEA","C3DFB2BE4933A0A78A3C319615AF8F59E7505EEEF75387F95C9BD825CDB99D06"
"sp\laison\zn12.cod","5308416","F4448BE3D8598563F1F52A736920CA5F","ADD27CFCA38F85E109E0658D46D9EF47F89393AB1BC7CAA6815CEA111ECB3624"
"sp\laison\zn13.cod","5505024","A68E2ADEF4D2C30867E855360277C1CD","6B17B03E41159D375700FBC198F320C7F32275094E98C09EE9FBA29644FBCF69"
"sp\laison\zn14.cod","2228224","1A787FDC75067DEC61FB9619B4A33287","C1379175A8A48CFBC64BBDAB61BC27888DD5F82B4BF173B391B6E2C58B99F213"
"sp\laison\zn15.cod","7208960","5F9B181A0FA7603D8D789E4075F9EB0F","D452E13F7892E139EE24853A33AD825FDA67A68B5492A19DF7DCF92412D2C9BB"
"sp\laison\zn16.cod","2883584","BD9514844643537104E14455DC2F92D1","7FB34EF8E6F97EE0845ECFB45375303874660695E2967479C5F70D9B51FD284F"
"sp\laison\zn17.cod","3604480","7298395D02CFDA7E866F6E844D7CC3FB","50D6B299187DC71CAE8C018B0D9EB21FEACE92A2A9E5D6197810F8460F659E5F"
"sp\laison\zn18.cod","524288","C83DA45995B5F2E919B73F8C94DD3837","631AFD32C91B33B30EEF2C8FFD73DCCA844E02C4E83C8292A86D70061DE0ED6D"
"sp\laison\zn19.cod","2162688","12E9C22954817F8008D91323081FD048","6DDCEE7F25DD4CDA89C01A80CB29FDD696D54E460791C7336F95741783B6EFB2"
"sp\laison\zn20.cod","2490368","1FC1EF4F585C8CF3C0DA5FBA8207F689","60A02E2EE0A0DB3940552EA75A30094A259DF3BECE74828D05695B6953D1BE22"
"sp\mace2\chars.cod","11075584","D6E4B2A8A52AB4805A7A71B4851B70B9","1BA1E7FC0BDEA66960D413F23AB0CB3ABEA3B895D550E0324E24E3E925275E79"
"sp\mace2\fx.cod","4587520","AECE6CB5C26A7E57021419F42C810AFF","4FB7BFCDB2B59DC9D2DAE0D2E14AE34A852EBF2C7A2C50026A470FC713B0C496"
"sp\mace2\kangaroo.cod","5111808","95CED38C67ED94F4F10D3E7BD12D834C","EF3F930B445D1342F812BDE7850E1656D0F6006323865C17CD54D0876DE0F68A"
"sp\mace2\ledge.cod","393216","A21F6A8ACF122EBBD93DADE068CE4458","4DCFC2E1783260310E11904BCBED8636BF9DF79FAD83DA8184D491C85445C86A"
"sp\mace2\mace2_ch\baron.cod","4456448","A5A482C74C3D96870EE2E613F1226ED5","C66FF875D8BF5CEB0964CD4288CF78067A7101E877439B7E86BE6412E4DFAF3E"
"sp\mace2\mace2_ch\jackow.cod","2818048","C9E723080C2C9542DA7A77DACD4B8799","C4B93968D612A82C03C63AF54BD98BFBDC69B58FF8C3AA426FE75F21041F3FBB"
"sp\mace2\mace2_ch\kowalski.cod","2752512","E91EA9C0F2ABE6FEB427E830769733FE","DB7A9CBCE8192365FBC5B07F48F59EEAC81139B6F2997736D14FE300B97BD1FC"
"sp\mace2\mace2_ch\rudinski.cod","2490368","BADD7350639CECC8D9267EB6AFD0A2AD","EA9D5E37CF5B1C7008DE55720B449513DED6027F412DE46B6BAC84B7279A7247"
"sp\mace2\mace2_ch\schreck.cod","5898240","8292710ADE0D9C46E3587947A53FC725","EC73EA683BBB1889B46C0B094FA910AF483EE1BE74834C0215AD6464803E4710"
"sp\mace2\mace2_ch\tank_crw.cod","3014656","2F897D9A255AEF4F171333F77A715349","E6F56931B6A9E32B875DB328137F2E294B803AD41D944A9466400F62B7EBD67F"
"sp\mace2\mace2_ch\ulan.cod","2621440","4E941AF8547658DD5F76F2FD90B534D1","A9F2E1826AF633DE410481A3E798CD09C5229B94A89B737651A8BE031F3209F8"
"sp\mace2\mace2_ch\ulanrad.cod","3145728","F3A1057C69BA160DE4BB0B5C499F7D3E","C4FA050D98A00CDC25A40F8943F8881BF9C79BF6F7FBE7F3E18CAE6FC96EE3A7"
"sp\mace2\mace2.cod","17170432","6A3FE180DE657927FBCAB73AEC68196B","7E57BF107664A59C28FF7A84D5D52A55194F1D34D9760D8E589E56169342522F"
"sp\mace2\mace2.dll","2494464","FC79785C4969F45D15684F4B25D78939","12839A27CA81159DB009D61306260D579F233E22E69CBAD81701021E070A432F"
"sp\mace2\mace2.wbk","27262976","16DF9412B1C8F1CE20F79168051A7CF4","536B5C0502197A0FFE7BAE9E27668E88DFDB043E90E838FB73B83E2AB8FE8BA6"
"sp\mace2\pantherv.cod","6291456","C6E6B96B61F381CADCC230751202CC52","0CA631C3EFDE5AF67B12CA7B6C316F130645D1440289F6D70AA0B1689D053F28"
"sp\mace2\shermans.cod","4587520","4CB6E2669CD891802065F85225850C7B","876FA7485CA9957ABF93E22318E4118FD4A0C0681A672062CC6B94A79A037171"
"sp\mace2\vehicles.cod","18939904","8EAE565FF9E92802DE768A0D1F943217","83342A022BECA8BC9CA99735269EDA5E3CF974510EF931A59759D04755D9E318"
"sp\mace2\weapons.cod","25100288","BB5BDDA561F65AA3C8ECE9BB4E7456B6","AE1C4B6A082EF5F88A799104AB36EB7ACE827A154B84A8039546403C24AAF02C"
"sp\mace2\wehr.cod","5570560","539B98A0BF3916F85B30C1DD6D26D674","FE4F15DBF861577FED8DFB8EBF844B11708818E9202E72FF5BF17051D1C46103"
"sp\mace2\zn01.cod","2949120","7781A1334DDE93F51188462DAB0096AF","87AE455433559911BCD784FB433E57F55ADF5CBF98DC76859BF95EF2731EA1DF"
"sp\mace2\zn02.cod","3014656","BB4427224E947423C29157C5CD75A773","E7EF23DF6B977068DEB52A1775A6D48113CE6D80DC464E3A37AA9F23CE4CCEB0"
"sp\mace2\zn02a.cod","2490368","34C23296261970E0C1FF973C097A89CE","EBD93F6E6C5CBE87A073B9702AED01D652E213408731C77B72FE94DADE27233D"
"sp\mace2\zn03.cod","2293760","90B6958A90C776F1645B12E669B1EF06","FE00E3BC6B25938EE58DD8E29932F0D76EBAE23BE3FC41A83C89CCCD5DF18C02"
"sp\mace2\zn03a.cod","2949120","2586167631C214E7C0C8FF09FD5FA33B","365413CDE27A4FD363BE72F8A279696A1B61A8F9FB81BE2954BBE9E878108D48"
"sp\mace2\zn04.cod","1572864","E03D0D390AEB74974A029F5A7E4958FB","58D8E480634677A80639BC4BCCE4A696438BD9E01719B37149DD560A033A096B"
"sp\mace2\zn04a.cod","2686976","23005F526AD975812445AF0C71EBCD70","10743256ABB3C5AFFE55BFA97BEACADE08ACB22E37EEC7794364139C7CBCD97E"
"sp\mace2\zn05.cod","1376256","4AF7A094A327451D50E0D762238019F7","D48F6CE3B4638A6685E6B4C3BF81C7140EB9095225BC50DB0E1EFB8BD598EED8"
"sp\mace2\zn05a.cod","1507328","9D9E416DBB130D5A6242A37558FD85CC","3DE8A73EAFB34408B47B7A200610A7B349DB07BE0B78828CB0ECEC9016D372F3"
"sp\mace2\zn06.cod","1572864","766D4A9EA2D8657F4828B4411954621F","54DE93C68F6521F3250CD8AFFE7C3FA5B8DB469F79708CAC4689E7AB61E7156E"
"sp\mace2\zn07.cod","1572864","88CFA3BEBC6F807F3FA34FFF54BC3176","B6ADE79249A3B2652A27F50D91EBB6123344863433F83E2BD538A0DB75F8166E"
"sp\mace2\zn08.cod","3211264","139AF3BAB50D8ABED63EC445DA32BAAC","BE58C118D19702383175D6C4F7F900B9B42F85B39F3097A65DCFBC075C836DE2"
"sp\mace2\zn10.cod","1835008","969A02EF9581E4CEB2BE49B7D766EA24","5F78CF5CFA875274652FC7B461010FB0196A85EE07F962B63B36CF93564437FA"
"sp\mace2\zn11.cod","3014656","7BFEBEEF3190EF50F5CDAFC1A931695B","650FC27D12ADE0AEA6D32F5FE1B0C54A6967746F028881B95FDBB9D5FC2F4791"
"sp\mace2\zn12.cod","917504","5F194895714DBFC8AA07318A63F76831","4896E3867894C6540D9F46F44F5B3AE18ED65AC9A53FAA7D7173D17478FBBB91"
"sp\mace2\zn13.cod","262144","2214AE1EB0BDAB07FB488F4E54A294EA","F4FDCF5232BCC391A6A51E0C1EDFBC8CC5933F3C09AB3A9F6DB86CDD50A021F3"
"sp\mayenne\cellar.cod","1507328","5340BC7141E4C1EF22718E505867C4B6","A150C04779486C0DAFEE44714E806A63ACEC22D80A0E58FAB370B5F5602800B1"
"sp\mayenne\chars.cod","26345472","77E934326B3596EF2278B2B29015F397","10101B46712E89B36E39615298CBB7B98722B2A55AA073D2125FE47290C89B3E"
"sp\mayenne\court.cod","4063232","2A7D37D7D00088B136597215B6435F7D","C1946BEF0E36146C1060C25F9FB727235039EF93265707ADE6743EDB880723C2"
"sp\mayenne\dpbridge.cod","5701632","F0A51ACE3B66B749160EDC191AD0CDE2","A9E1A1FD10AB564A8C7FDAEED8B15C94B8E0E7780018ED3A7F8F0244BBE6B8F8"
"sp\mayenne\dpconvoy.cod","7995392","2212512E6FA8ECD4EBA85106F44C84B8","740204BE4B8BE0B80297FAB75838C617BAD36421678AC135A9752C854354018C"
"sp\mayenne\dpeast.cod","14942208","C5FAF3D52091AFBE13C32D10D9C1C751","9F0532688ED597D461FC8E444AB57CD943AA6C89B8DA51BF31C2973EB8F44B4F"
"sp\mayenne\dpriver.cod","1441792","CFA510BB6DD5F4B96DB9B016AE3AE60B","6475DE8EDA197839197D551BB126570DDCABBC51B7F2933494708690654AAE9B"
"sp\mayenne\fx.cod","4718592","CDAB9827B4B40EA271F2C502F5599174","AD21E766D9008CD0D7EBAA8DEF17CDFA8F38BE210EC257B9EFDAD6B43BBC6B0F"
"sp\mayenne\garden.cod","2883584","73BF6BD53FACE2CF3E7C717509AB24DA","33DA8A8472B5F8262E2BEDBBEDB2CA12363EDA3E2DB6E31FE0744B9026B24EDB"
"sp\mayenne\hall.cod","7340032","4651C5DF49A1D6C1CCF4E0B7EC2FA34C","61CDA9AAD834D4C1C656190F7FE1FA8FC6711C73415E67B5D5FB94AEA4648F80"
"sp\mayenne\house.cod","1900544","69646A7801DE3866E77E3DF32F793C3C","44B550FC839193DC8EC86BCB368942E405991533D4055B4CEBEE8015F1DF619B"
"sp\mayenne\mayenne.cod","25690112","EACE6686BEEF6E5BE9B22FEC1E9DE1DC","EF344C5F6C4E032369C4A35AFA0A6D45612DE4D9D4CA9E824BBA00E4C66C200D"
"sp\mayenne\mayenne.dll","2232320","8D5A6C2B1EC6F169D27737FE58FC5581","48A4C1916E5130467B639286EAF8AD1AE7B58511E0AE44036753089CA9F73C4A"
"sp\mayenne\mayenne.wbk","54853632","93AB3F6A998F1EE46CEBF7720B4119B5","797FD9E57556478B56D8F1FBAB9F7F8334BE5742637C543EBD68B55F32479244"
"sp\mayenne\phantomz.cod","1310720","2B0CAF7B85C8388FD6E5CC1E0553CD92","25DCAC4606D6832B5E9E3B8EBDA4E41231F739091D3D326C85A96F0D68676F2D"
"sp\mayenne\river_n.cod","10944512","60975EF312CFEE4A8C3839C881172E9B","A37378CB4B7A287E5F6B9CE07D3B63DACA75400A204B35122D287D9AD16010DC"
"sp\mayenne\river_s.cod","13041664","2181628EDC1E117D89816EDBD28A14DF","62A28010B4934CDEED146B9E9584C0C66C310B6EFA2BBF36E3CF08C7A4BDC30C"
